id_copia;fecha_alquiler;fecha_devolucion;dni;nombre;apellido_1;apellido_2;email;telefono;codigo_postal;fecha_nacimiento;numero;piso;letra;calle;extension;titulo;genero;sinopsis;director
34;01/02/2024;;6298662C;Angela;Lopez;Rubio;angela.lopez.rubio@gmail.com;628535856;47001;26/06/1992;37;3;Der.;Real;3Der.;Your Name;Romántica;Taki y Mitsuha descubren un día que durante el sueño sus cuerpos se intercambian, y comienzan a comunicarse por medio de notas. A medida que consiguen superar torpemente un reto tras otro, se va creando entre los dos un vínculo que poco a poco se convierte en algo más romántico.;Makoto Shinkai
35;16/01/2024;17/01/2024;2285124M;Jose ignacio;Rojas;Blanco;jose ignacio.rojas.blanco@gmail.com;604696806;47007;06/11/2010;57;4;A;Concepción Arenal;4A;Pulp Fiction;Thriller;Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.;Quentin Tarantino
35;01/02/2024;;7402615L;Eva;Hidalgo;Cortes;eva.hidalgo.cortes@gmail.com;666238181;47003;02/09/2010;57;2;A;Fuente;2A;Pulp Fiction;Thriller;Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.;Quentin Tarantino
36;27/01/2024;28/01/2024;5653366N;Maria nieves;Lozano;Leon;maria nieves.lozano.leon@gmail.com;680082585;47003;06/01/2002;21;2;Der.;Hernán Cortés;2Der.;Pulp Fiction;Thriller;Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.;Quentin Tarantino
36;29/01/2024;30/01/2024;6162443F;Rodrigo;Muñoz;Muñoz;rodrigo.muñoz.muñoz@gmail.com;607661550;47001;23/10/2006;51;1;A;Antonio Machado;1A;Pulp Fiction;Thriller;Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.;Quentin Tarantino
36;30/01/2024;31/01/2024;9737608Y;Jose angel;Crespo;Nuñez;jose angel.crespo.nuñez@gmail.com;669370813;47003;07/10/2016;24;1;Izq.;Emilia Pardo Bazán;1Izq.;Pulp Fiction;Thriller;Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.;Quentin Tarantino
36;02/02/2024;;6121885K;Joaquin;Gil;Diaz;joaquin.gil.diaz@gmail.com;610203487;47005;29/07/2009;13;4;A;Miguel de Cervantes;4A;Pulp Fiction;Thriller;Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.;Quentin Tarantino
37;21/01/2024;;6648907K;Jose antonio;Moya;Morales;jose antonio.moya.morales@gmail.com;688827827;47004;23/01/2008;33;2;C;Francisco de Goya;2C;Pulp Fiction;Thriller;Jules y Vincent, dos asesinos a sueldo con muy pocas luces, trabajan para Marsellus Wallace. Vincent le confiesa a Jules que Marsellus le ha pedido que cuide de Mia, su mujer. Jules le recomienda prudencia porque es muy peligroso sobrepasarse con la novia del jefe. Cuando llega la hora de trabajar, ambos deben ponerse manos a la obra. Su misión: recuperar un misterioso maletín.;Quentin Tarantino
38;25/01/2024;;2537526M;Jose antonio;Guerrero;Molina;jose antonio.guerrero.molina@gmail.com;675872614;47007;30/11/1991;17;3;Izq.;Dulcinea;3Izq.;El señor de los anillos: El retorno del rey;Aventura;Las fuerzas de Saruman han sido destruidas, y su fortaleza sitiada. Ha llegado el momento de que se decida el destino de la Tierra Media, y por primera vez en mucho tiempo, parece que hay una pequeña esperanza. La atención del señor oscuro Sauron se centra ahora en Gondor, el último reducto de los hombres, y del cual Aragorn tendrá que reclamar el trono para ocupar su puesto de rey. Pero las fuerzas de Sauron ya se preparan para lanzar el último y definitivo ataque contra el reino de Gondor, la batalla que decidirá el destino de todos. Mientras tanto, Frodo y Sam continuan su camino hacia Mordor, a la espera de que Sauron no repare en que dos pequeños Hobbits se acercan cada día más al final de su camino, el Monte del Destino.;Peter Jackson
39;22/01/2024;23/01/2024;6152776T;Margarita;Nuñez;Fuentes;margarita.nuñez.fuentes@gmail.com;614215413;47007;02/03/1998;62;2;Izq.;Bartolomé Esteban Murillo;2Izq.;El señor de los anillos: El retorno del rey;Aventura;Las fuerzas de Saruman han sido destruidas, y su fortaleza sitiada. Ha llegado el momento de que se decida el destino de la Tierra Media, y por primera vez en mucho tiempo, parece que hay una pequeña esperanza. La atención del señor oscuro Sauron se centra ahora en Gondor, el último reducto de los hombres, y del cual Aragorn tendrá que reclamar el trono para ocupar su puesto de rey. Pero las fuerzas de Sauron ya se preparan para lanzar el último y definitivo ataque contra el reino de Gondor, la batalla que decidirá el destino de todos. Mientras tanto, Frodo y Sam continuan su camino hacia Mordor, a la espera de que Sauron no repare en que dos pequeños Hobbits se acercan cada día más al final de su camino, el Monte del Destino.;Peter Jackson
39;02/02/2024;;2237186E;Eduardo;Alonso;Castro;eduardo.alonso.castro@gmail.com;684839436;47007;25/07/1999;12;1;D;Reina Sofía;1D;El señor de los anillos: El retorno del rey;Aventura;Las fuerzas de Saruman han sido destruidas, y su fortaleza sitiada. Ha llegado el momento de que se decida el destino de la Tierra Media, y por primera vez en mucho tiempo, parece que hay una pequeña esperanza. La atención del señor oscuro Sauron se centra ahora en Gondor, el último reducto de los hombres, y del cual Aragorn tendrá que reclamar el trono para ocupar su puesto de rey. Pero las fuerzas de Sauron ya se preparan para lanzar el último y definitivo ataque contra el reino de Gondor, la batalla que decidirá el destino de todos. Mientras tanto, Frodo y Sam continuan su camino hacia Mordor, a la espera de que Sauron no repare en que dos pequeños Hobbits se acercan cada día más al final de su camino, el Monte del Destino.;Peter Jackson
40;15/01/2024;;6938009J;Xavier;Caballero;Fuentes;xavier.caballero.fuentes@gmail.com;671280006;47004;05/02/2000;89;1;B;Iglesia;1B;El señor de los anillos: El retorno del rey;Aventura;Las fuerzas de Saruman han sido destruidas, y su fortaleza sitiada. Ha llegado el momento de que se decida el destino de la Tierra Media, y por primera vez en mucho tiempo, parece que hay una pequeña esperanza. La atención del señor oscuro Sauron se centra ahora en Gondor, el último reducto de los hombres, y del cual Aragorn tendrá que reclamar el trono para ocupar su puesto de rey. Pero las fuerzas de Sauron ya se preparan para lanzar el último y definitivo ataque contra el reino de Gondor, la batalla que decidirá el destino de todos. Mientras tanto, Frodo y Sam continuan su camino hacia Mordor, a la espera de que Sauron no repare en que dos pequeños Hobbits se acercan cada día más al final de su camino, el Monte del Destino.;Peter Jackson
41;06/01/2024;;9554616W;Ana maria;Flores;Marin;ana maria.flores.marin@gmail.com;681962651;47008;23/08/1991;99;3;B;Ramón y Cajal;3B;Forrest Gump;Comedia;Forrest Gump es un chico con deficiencias mentales no muy profundas y con alguna incapacidad motora que, a pesar de todo, llegará a convertirse, entre otras cosas, en un héroe durante la Guerra del Vietnam. Su persistencia y bondad le llevarán a conseguir una gran fortuna, ser objeto del clamor popular y a codearse con las más altas esferas sociales y políticas del país. Siempre sin olvidar a Jenny, su gran amor desde que era niño.;Robert Zemeckis
42;13/01/2024;14/01/2024;4435315H;Lidia;Rubio;Benitez;lidia.rubio.benitez@gmail.com;621419327;47003;12/09/1993;91;2;Der.;Concepción Arenal;2Der.;Forrest Gump;Comedia;Forrest Gump es un chico con deficiencias mentales no muy profundas y con alguna incapacidad motora que, a pesar de todo, llegará a convertirse, entre otras cosas, en un héroe durante la Guerra del Vietnam. Su persistencia y bondad le llevarán a conseguir una gran fortuna, ser objeto del clamor popular y a codearse con las más altas esferas sociales y políticas del país. Siempre sin olvidar a Jenny, su gran amor desde que era niño.;Robert Zemeckis
42;29/01/2024;;8568516G;Carla;Rojas;Pastor;carla.rojas.pastor@gmail.com;613713642;47008;12/10/1990;65;3;D;Hernán Cortés;3D;Forrest Gump;Comedia;Forrest Gump es un chico con deficiencias mentales no muy profundas y con alguna incapacidad motora que, a pesar de todo, llegará a convertirse, entre otras cosas, en un héroe durante la Guerra del Vietnam. Su persistencia y bondad le llevarán a conseguir una gran fortuna, ser objeto del clamor popular y a codearse con las más altas esferas sociales y políticas del país. Siempre sin olvidar a Jenny, su gran amor desde que era niño.;Robert Zemeckis
43;20/01/2024;;7719170W;Aitor;Ibañez;Morales;aitor.ibañez.morales@gmail.com;683249365;47009;04/02/2002;49;1;Der.;María Zambrano;1Der.;Forrest Gump;Comedia;Forrest Gump es un chico con deficiencias mentales no muy profundas y con alguna incapacidad motora que, a pesar de todo, llegará a convertirse, entre otras cosas, en un héroe durante la Guerra del Vietnam. Su persistencia y bondad le llevarán a conseguir una gran fortuna, ser objeto del clamor popular y a codearse con las más altas esferas sociales y políticas del país. Siempre sin olvidar a Jenny, su gran amor desde que era niño.;Robert Zemeckis
44;18/01/2024;19/01/2024;2475849Z;Adrian;Santiago;Roman;adrian.santiago.roman@gmail.com;699684082;47001;20/12/2006;44;1;D;Agustina de Aragón;1D;Forrest Gump;Comedia;Forrest Gump es un chico con deficiencias mentales no muy profundas y con alguna incapacidad motora que, a pesar de todo, llegará a convertirse, entre otras cosas, en un héroe durante la Guerra del Vietnam. Su persistencia y bondad le llevarán a conseguir una gran fortuna, ser objeto del clamor popular y a codearse con las más altas esferas sociales y políticas del país. Siempre sin olvidar a Jenny, su gran amor desde que era niño.;Robert Zemeckis
44;25/01/2024;;2950461K;Maria rosa;Herrera;Nuñez;maria rosa.herrera.nuñez@gmail.com;674343471;47003;24/07/2003;76;3;D;Pablo Picasso;3D;Forrest Gump;Comedia;Forrest Gump es un chico con deficiencias mentales no muy profundas y con alguna incapacidad motora que, a pesar de todo, llegará a convertirse, entre otras cosas, en un héroe durante la Guerra del Vietnam. Su persistencia y bondad le llevarán a conseguir una gran fortuna, ser objeto del clamor popular y a codearse con las más altas esferas sociales y políticas del país. Siempre sin olvidar a Jenny, su gran amor desde que era niño.;Robert Zemeckis
45;19/01/2024;;2475849Z;Adrian;Santiago;Roman;adrian.santiago.roman@gmail.com;699684082;47001;20/12/2006;44;1;D;Agustina de Aragón;1D;El bueno, el feo y el malo;Western;Durante la Guerra de Secesión, tres cazadores de recompensas se lanzan a la búsqueda de un tesoro que ninguno de los tres truhanes puede localizar sin la ayuda de los otros dos. Tuco sabe que el tesoro se encuentra en un cementerio, mientras que Joe conoce el nombre inscrito en la tumba que lo esconde. Mientras tanto, Sentenza no duda en matar a mujeres y niños para conseguir su meta. De esta forma, los tres hombres colaboran en apariencia, pero al final intentarán eliminarse mutuamente.;Sergio Leone
46;01/02/2024;;5125350F;Jose;Saez;Garcia;jose.saez.garcia@gmail.com;637666889;47001;05/10/2016;50;4;Der.;Real;4Der.;El bueno, el feo y el malo;Western;Durante la Guerra de Secesión, tres cazadores de recompensas se lanzan a la búsqueda de un tesoro que ninguno de los tres truhanes puede localizar sin la ayuda de los otros dos. Tuco sabe que el tesoro se encuentra en un cementerio, mientras que Joe conoce el nombre inscrito en la tumba que lo esconde. Mientras tanto, Sentenza no duda en matar a mujeres y niños para conseguir su meta. De esta forma, los tres hombres colaboran en apariencia, pero al final intentarán eliminarse mutuamente.;Sergio Leone
47;29/01/2024;30/01/2024;7402615L;Eva;Hidalgo;Cortes;eva.hidalgo.cortes@gmail.com;666238181;47003;02/09/2010;57;2;A;Fuente;2A;El bueno, el feo y el malo;Western;Durante la Guerra de Secesión, tres cazadores de recompensas se lanzan a la búsqueda de un tesoro que ninguno de los tres truhanes puede localizar sin la ayuda de los otros dos. Tuco sabe que el tesoro se encuentra en un cementerio, mientras que Joe conoce el nombre inscrito en la tumba que lo esconde. Mientras tanto, Sentenza no duda en matar a mujeres y niños para conseguir su meta. De esta forma, los tres hombres colaboran en apariencia, pero al final intentarán eliminarse mutuamente.;Sergio Leone
47;31/01/2024;01/02/2024;2237186E;Eduardo;Alonso;Castro;eduardo.alonso.castro@gmail.com;684839436;47007;25/07/1999;12;1;D;Reina Sofía;1D;El bueno, el feo y el malo;Western;Durante la Guerra de Secesión, tres cazadores de recompensas se lanzan a la búsqueda de un tesoro que ninguno de los tres truhanes puede localizar sin la ayuda de los otros dos. Tuco sabe que el tesoro se encuentra en un cementerio, mientras que Joe conoce el nombre inscrito en la tumba que lo esconde. Mientras tanto, Sentenza no duda en matar a mujeres y niños para conseguir su meta. De esta forma, los tres hombres colaboran en apariencia, pero al final intentarán eliminarse mutuamente.;Sergio Leone
47;02/02/2024;;2285124M;Jose ignacio;Rojas;Blanco;jose ignacio.rojas.blanco@gmail.com;604696806;47007;06/11/2010;57;4;A;Concepción Arenal;4A;El bueno, el feo y el malo;Western;Durante la Guerra de Secesión, tres cazadores de recompensas se lanzan a la búsqueda de un tesoro que ninguno de los tres truhanes puede localizar sin la ayuda de los otros dos. Tuco sabe que el tesoro se encuentra en un cementerio, mientras que Joe conoce el nombre inscrito en la tumba que lo esconde. Mientras tanto, Sentenza no duda en matar a mujeres y niños para conseguir su meta. De esta forma, los tres hombres colaboran en apariencia, pero al final intentarán eliminarse mutuamente.;Sergio Leone
